timestamp_derived,log_record_type,request_id,organization_id,user_id_token,url,package_id,package_version_id,managed_package_namespace,custom_entity,operation_type,operation_count,request_status,referrer_uri,session_key,login_key,user_agent,api_type,api_version,rows_processed,request_size,response_size,http_method,http_status_code,num_fields
2019-10-11T11:02:24.889Z,URI,TID:1804188100008bb632,00D000000DF1903,005-s709/jl1LX6D9aqP5nm4RwmMcwiNE0LcVnNdGlRtpeU=,/sfsites/aura,0331t000000XiTk,04t1t000003DHgL,innohub,User_Voice,READ,1,,,hVYi7uhhcfQqiUFv,+2WTe79Ftz1mJPQ1,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/64.0.3282.140 Safari/537.36 Edge/17.17134",,,,,,,,
2019-10-11T11:02:59.375Z,URI,TID:109018900004d860eb,00D000000DF1903,005-s709/jl1LX6D9aqP5nm4RwmMcwiNE0LcVnNdGlRtpeU=,/sfsites/aura,0331t000000XiTk,04t1t000003DHgL,innohub,Innovation_Idea,READ,1,,,G51tUHxAAEunH22W,+2WTe79Ftz1mJPQ1,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/64.0.3282.140 Safari/537.36 Edge/17.17134",,,,,,,,
2019-10-11T11:01:50.440Z,URI,TID:14552491000014cceb,00D000000DF1903,005-s709/jl1LX6D9aqP5nm4RwmMcwiNE0LcVnNdGlRtpeU=,/sfsites/aura,0331t000000XiTk,04t1t000003DHgL,innohub,Innovation_Idea_Vote,READ,1,,,hVYi7uhhcfQqiUFv,+2WTe79Ftz1mJPQ1,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/64.0.3282.140 Safari/537.36 Edge/17.17134",,,,,,,,
2019-10-11T11:02:26.596Z,URI,TID:1819104100003d260f,00D000000DF1903,005-s709/jl1LX6D9aqP5nm4RwmMcwiNE0LcVnNdGlRtpeU=,/sfsites/aura,0331t000000XiTk,04t1t000003DHgL,innohub,Event_Member,READ,1,,,hVYi7uhhcfQqiUFv,+2WTe79Ftz1mJPQ1,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/64.0.3282.140 Safari/537.36 Edge/17.17134",,,,,,,,
2019-10-11T11:01:50.440Z,URI,TID:14552491000014cceb,00D000000DF1903,005-s709/jl1LX6D9aqP5nm4RwmMcwiNE0LcVnNdGlRtpeU=,/sfsites/aura,0331t000000XiTk,04t1t000003DHgL,innohub,Demo,READ,1,,,hVYi7uhhcfQqiUFv,+2WTe79Ftz1mJPQ1,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/64.0.3282.140 Safari/537.36 Edge/17.17134",,,,,,,,
2019-10-11T11:02:57.398Z,URI,TID:85801900000767690e,00D000000DF1903,005-s709/jl1LX6D9aqP5nm4RwmMcwiNE0LcVnNdGlRtpeU=,/sfsites/aura,0331t000000XiTk,04t1t000003DHgL,innohub,Innovation_Idea_Vote,READ,1,,,G51tUHxAAEunH22W,+2WTe79Ftz1mJPQ1,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/64.0.3282.140 Safari/537.36 Edge/17.17134",,,,,,,,
2019-10-11T11:01:23.257Z,URI,TID:118570010000810546,00D000000DF1903,005-s709/jl1LX6D9aqP5nm4RwmMcwiNE0LcVnNdGlRtpeU=,/sfsites/aura,0331t000000XiTk,04t1t000003DHgL,innohub,Demo,READ,1,,,hVYi7uhhcfQqiUFv,+2WTe79Ftz1mJPQ1,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/64.0.3282.140 Safari/537.36 Edge/17.17134",,,,,,,,
2019-10-11T11:02:57.398Z,URI,TID:85801900000767690e,00D000000DF1903,005-s709/jl1LX6D9aqP5nm4RwmMcwiNE0LcVnNdGlRtpeU=,/sfsites/aura,0331t000000XiTk,04t1t000003DHgL,innohub,User_Voice,READ,1,,,G51tUHxAAEunH22W,+2WTe79Ftz1mJPQ1,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/64.0.3282.140 Safari/537.36 Edge/17.17134",,,,,,,,
2019-10-11T11:01:51.961Z,URI,TID:14732901000004f364,00D000000DF1903,005-s709/jl1LX6D9aqP5nm4RwmMcwiNE0LcVnNdGlRtpeU=,/sfsites/aura,0331t000000XiTk,04t1t000003DHgL,innohub,Innovation_Idea,READ,1,,,hVYi7uhhcfQqiUFv,+2WTe79Ftz1mJPQ1,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/64.0.3282.140 Safari/537.36 Edge/17.17134",,,,,,,,
2019-10-11T11:01:52.753Z,URI,TID:14811051000098a462,00D000000DF1903,005-s709/jl1LX6D9aqP5nm4RwmMcwiNE0LcVnNdGlRtpeU=,/sfsites/aura,0331t000000XiTk,04t1t000003DHgL,innohub,Innovation_Idea,READ,1,,,hVYi7uhhcfQqiUFv,+2WTe79Ftz1mJPQ1,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/64.0.3282.140 Safari/537.36 Edge/17.17134",,,,,,,,
2019-10-11T11:02:57.398Z,URI,TID:85801900000767690e,00D000000DF1903,005-s709/jl1LX6D9aqP5nm4RwmMcwiNE0LcVnNdGlRtpeU=,/sfsites/aura,0331t000000XiTk,04t1t000003DHgL,innohub,Event,READ,1,,,G51tUHxAAEunH22W,+2WTe79Ftz1mJPQ1,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/64.0.3282.140 Safari/537.36 Edge/17.17134",,,,,,,,
2019-10-11T11:02:26.596Z,URI,TID:1819104100003d260f,00D000000DF1903,005-s709/jl1LX6D9aqP5nm4RwmMcwiNE0LcVnNdGlRtpeU=,/sfsites/aura,0331t000000XiTk,04t1t000003DHgL,innohub,Innovation_Idea_Vote,READ,1,,,hVYi7uhhcfQqiUFv,+2WTe79Ftz1mJPQ1,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/64.0.3282.140 Safari/537.36 Edge/17.17134",,,,,,,,
2019-10-11T12:33:26.732Z,URI,TID:70372000007802f090,00D000000DF1903,005-NP/Uy0vbiZ5yuhCqASMcHiCnou6tjEh2k+KAS4q5oJI=,/aura,0331t000000XiTk,04t1t000003DHgL,innohub,Event,READ,1,S,sek-lightning-force-com/lightning/o/Lead/list,J54ibTJXyz2n3gCa,F6t1NsObTVlxCuix,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/77.0.3865.90 Safari/537.36",,,,,,,,
2019-10-11T12:51:31.281Z,URI,TID:557085000093b7d1ee,00D000000DF1903,005-NP/Uy0vbiZ5yuhCqASMcHiCnou6tjEh2k+KAS4q5oJI=,/aura,0331t000000XiTk,04t1t000003DHgL,innohub,Event,READ,1,S,sek-lightning-force-com/lightning,4/S2LgJz8T4q1jIC,kpWwOvyBSn4bkGIz,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/76.0.3809.132 Safari/537.36 OPR/63.0.3368.107",,,,,,,,
2019-10-11T12:15:32.288Z,URI,TID:3827000000340fe9ed,00D000000DF1903,005-NP/Uy0vbiZ5yuhCqASMcHiCnou6tjEh2k+KAS4q5oJI=,/aura,0331t000000XiTk,04t1t000003DHgL,innohub,Event,READ,1,S,sek-lightning-force-com/lightning/r/FieldBasedPAC/09p1n000000CxS3AAK/view,0gwkJV7MhMcHcYSZ,fO/bNqhQl+IeRFJh,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv%3A69.0) Gecko/20100101 Firefox/69.0,,,,,,,,
2019-10-11T13:05:15.250Z,URI,TID:5810150000f231082c,00D000000DF1903,005-NP/Uy0vbiZ5yuhCqASMcHiCnou6tjEh2k+KAS4q5oJI=,/aura,0331t000000XiTk,04t1t000003DHgL,innohub,Event,READ,1,S,sek-lightning-force-com/lightning,4/S2LgJz8T4q1jIC,kpWwOvyBSn4bkGIz,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/76.0.3809.132 Safari/537.36 OPR/63.0.3368.107",,,,,,,,
2019-10-14T06:27:08.310Z,URI,TID:7962400000c16008d8,00D000000DF1903,005-NP/Uy0vbiZ5yuhCqASMcHiCnou6tjEh2k+KAS4q5oJI=,/aura,0331t000000XiTk,04t1t000003DHgL,innohub,Event,READ,1,S,sek-lightning-force-com/lightning,EOShrweeczWH+ub4,8loCSgL0St+8SDcQ,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/76.0.3809.132 Safari/537.36 OPR/63.0.3368.107",,,,,,,,
2019-10-14T06:51:26.898Z,URI,TID:107784800006a38b9c,00D000000DF1903,005-NP/Uy0vbiZ5yuhCqASMcHiCnou6tjEh2k+KAS4q5oJI=,/aura,0331t000000XiTk,04t1t000003DHgL,innohub,Event,READ,1,S,sek-lightning-force-com/lightning,EOShrweeczWH+ub4,8loCSgL0St+8SDcQ,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/76.0.3809.132 Safari/537.36 OPR/63.0.3368.107",,,,,,,,
2019-10-14T07:20:11.777Z,URI,TID:4124710000487e943d,00D000000DF1903,005-NP/Uy0vbiZ5yuhCqASMcHiCnou6tjEh2k+KAS4q5oJI=,/aura,0331t000000XiTk,04t1t000003DHgL,innohub,Event,READ,1,S,sek-lightning-force-com/lightning,hlnmWdKnnW+ewoRX,Ae8KC7GIpxr7Ew2N,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/77.0.3865.90 Safari/537.36",,,,,,,,
2019-10-14T08:25:24.102Z,URI,TID:5341800000d4f61504,00D000000DF1903,005-NP/Uy0vbiZ5yuhCqASMcHiCnou6tjEh2k+KAS4q5oJI=,/aura,0331t000000XiTk,04t1t000003DHgL,innohub,Event,READ,1,S,sek-lightning-force-com/lightning/r/-CustomObjectApiName/a0t1n000004BFnxAAG/view,EOShrweeczWH+ub4,8loCSgL0St+8SDcQ,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/76.0.3809.132 Safari/537.36 OPR/63.0.3368.107",,,,,,,,
2019-10-14T08:25:22.778Z,URI,TID:53241000005148c677,00D000000DF1903,005-NP/Uy0vbiZ5yuhCqASMcHiCnou6tjEh2k+KAS4q5oJI=,/aura,0331t000000XiTk,04t1t000003DHgL,innohub,Event,READ,1,S,sek-lightning-force-com/lightning/r/-CustomObjectApiName/a0t1n000004MXCtAAO/view,EOShrweeczWH+ub4,8loCSgL0St+8SDcQ,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/76.0.3809.132 Safari/537.36 OPR/63.0.3368.107",,,,,,,,
2019-10-14T08:25:27.289Z,URI,TID:5200580000902caca3,00D000000DF1903,005-NP/Uy0vbiZ5yuhCqASMcHiCnou6tjEh2k+KAS4q5oJI=,/aura,0331t000000XiTk,04t1t000003DHgL,innohub,Event,READ,1,S,sek-lightning-force-com/lightning/r/-CustomObjectApiName/a0t1n000004MjrRAAS/view,EOShrweeczWH+ub4,8loCSgL0St+8SDcQ,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/76.0.3809.132 Safari/537.36 OPR/63.0.3368.107",,,,,,,,
2019-10-14T08:24:53.974Z,URI,TID:501365480000c94b73,00D000000DF1903,005-NP/Uy0vbiZ5yuhCqASMcHiCnou6tjEh2k+KAS4q5oJI=,/aura,0331t000000XiTk,04t1t000003DHgL,innohub,Event,READ,1,S,sek-lightning-force-com/lightning/o/Product2/list,EOShrweeczWH+ub4,8loCSgL0St+8SDcQ,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/76.0.3809.132 Safari/537.36 OPR/63.0.3368.107",,,,,,,,
2019-10-14T08:27:17.949Z,URI,TID:2505660000e71b3bf2,00D000000DF1903,005-NP/Uy0vbiZ5yuhCqASMcHiCnou6tjEh2k+KAS4q5oJI=,/aura,0331t000000XiTk,04t1t000003DHgL,innohub,Event,READ,1,S,sek-lightning-force-com/lightning/r/Product2/01t1n00000EAw1YAAT/view,EOShrweeczWH+ub4,8loCSgL0St+8SDcQ,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/76.0.3809.132 Safari/537.36 OPR/63.0.3368.107",,,,,,,,
2019-10-14T08:25:27.005Z,URI,TID:59301100001f0c40a6,00D000000DF1903,005-NP/Uy0vbiZ5yuhCqASMcHiCnou6tjEh2k+KAS4q5oJI=,/aura,0331t000000XiTk,04t1t000003DHgL,innohub,Event,READ,1,S,sek-lightning-force-com/lightning/r/-CustomObjectApiName/a0t1n000004MlEWAA0/view,EOShrweeczWH+ub4,8loCSgL0St+8SDcQ,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/76.0.3809.132 Safari/537.36 OPR/63.0.3368.107",,,,,,,,
2019-10-14T08:16:35.888Z,URI,TID:301609000032ba8d43,00D000000DF1903,005-NP/Uy0vbiZ5yuhCqASMcHiCnou6tjEh2k+KAS4q5oJI=,/aura,0331t000000XiTk,04t1t000003DHgL,innohub,Event,READ,1,S,sek-lightning-force-com/lightning,EOShrweeczWH+ub4,8loCSgL0St+8SDcQ,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/76.0.3809.132 Safari/537.36 OPR/63.0.3368.107",,,,,,,,
2019-10-14T08:35:26.091Z,URI,TID:677781000012e1f0dc,00D000000DF1903,005-NP/Uy0vbiZ5yuhCqASMcHiCnou6tjEh2k+KAS4q5oJI=,/aura,0331t000000XiTk,04t1t000003DHgL,innohub,Event,READ,1,S,sek-lightning-force-com/lightning/r/-CustomObjectApiName/a0t1n000004MXCtAAO/view,vo02sLJY8QdPQMWW,lVLZca2GqvPz4BDB,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/76.0.3809.132 Safari/537.36 OPR/63.0.3368.107",,,,,,,,
2019-10-14T08:38:52.674Z,URI,TID:632208000015c294f2,00D000000DF1903,005-NP/Uy0vbiZ5yuhCqASMcHiCnou6tjEh2k+KAS4q5oJI=,/aura,0331t000000XiTk,04t1t000003DHgL,innohub,Event,READ,1,S,sek-lightning-force-com/lightning,CMjVjh4WImBdmFEA,Q1DRxiH2uliZ1zIA,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/77.0.3865.90 Safari/537.36",,,,,,,,
2019-10-14T08:03:43.665Z,URI,TID:212900000003949068,00D000000DF1903,005-NP/Uy0vbiZ5yuhCqASMcHiCnou6tjEh2k+KAS4q5oJI=,/aura,0331t000000XiTk,04t1t000003DHgL,innohub,Event,READ,1,S,sek-lightning-force-com/lightning/o/-CustomObjectApiName/list,wYNxQzDPl1Sat6ov,JPYJYu4Ex3Aetfwx,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv%3A69.0) Gecko/20100101 Firefox/69.0,,,,,,,,
2019-10-14T08:03:27.107Z,URI,TID:547600000042980dd5,00D000000DF1903,005-NP/Uy0vbiZ5yuhCqASMcHiCnou6tjEh2k+KAS4q5oJI=,/aura,0331t000000XiTk,04t1t000003DHgL,innohub,Innovation_Idea,READ,2,,sek-lightning-force-com/lightning/o/-CustomObjectApiName/home,wYNxQzDPl1Sat6ov,JPYJYu4Ex3Aetfwx,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv%3A69.0) Gecko/20100101 Firefox/69.0,,,,,,,,
2019-10-14T08:14:03.747Z,URI,TID:592662000079aed2c3,00D000000DF1903,005-NP/Uy0vbiZ5yuhCqASMcHiCnou6tjEh2k+KAS4q5oJI=,/aura,0331t000000XiTk,04t1t000003DHgL,innohub,Event,READ,1,S,sek-lightning-force-com/lightning,jmbr0KUOlMDncUXG,IAFPAeBs80bpMRZw,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/77.0.3865.90 Safari/537.36",,,,,,,,
2019-10-14T08:25:25.001Z,URI,TID:4750050000d60479b7,00D000000DF1903,005-NP/Uy0vbiZ5yuhCqASMcHiCnou6tjEh2k+KAS4q5oJI=,/aura,0331t000000XiTk,04t1t000003DHgL,innohub,Event,READ,1,S,sek-lightning-force-com/lightning/r/-CustomObjectApiName/a0t1n000005tIxhAAE/view,EOShrweeczWH+ub4,8loCSgL0St+8SDcQ,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/76.0.3809.132 Safari/537.36 OPR/63.0.3368.107",,,,,,,,
2019-10-14T09:58:42.171Z,URI,TID:2008712000056740bc,00D000000DF1903,005-NP/Uy0vbiZ5yuhCqASMcHiCnou6tjEh2k+KAS4q5oJI=,/aura,0331t000000XiTk,04t1t000003DHgL,innohub,Event,READ,1,S,sek-lightning-force-com/lightning/r/Lead/00Q1n00000MoqGoEAJ/view,hlnmWdKnnW+ewoRX,Ae8KC7GIpxr7Ew2N,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/77.0.3865.90 Safari/537.36",,,,,,,,
2019-10-14T09:58:41.493Z,URI,TID:1616434000015f12e4,00D000000DF1903,005-NP/Uy0vbiZ5yuhCqASMcHiCnou6tjEh2k+KAS4q5oJI=,/aura,0331t000000XiTk,04t1t000003DHgL,innohub,Event,READ,1,S,sek-lightning-force-com/lightning/r/Lead/00Q1n00000MoqHcEAJ/view,hlnmWdKnnW+ewoRX,Ae8KC7GIpxr7Ew2N,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/77.0.3865.90 Safari/537.36",,,,,,,,
2019-10-14T09:58:42.076Z,URI,TID:18441340000708eb07,00D000000DF1903,005-NP/Uy0vbiZ5yuhCqASMcHiCnou6tjEh2k+KAS4q5oJI=,/aura,0331t000000XiTk,04t1t000003DHgL,innohub,Event,READ,1,S,sek-lightning-force-com/lightning/r/Lead/00Q1n00000MoqH9EAJ/view,hlnmWdKnnW+ewoRX,Ae8KC7GIpxr7Ew2N,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/77.0.3865.90 Safari/537.36",,,,,,,,
2019-10-14T09:56:47.983Z,URI,TID:438129000042dc6f0a,00D000000DF1903,005-NP/Uy0vbiZ5yuhCqASMcHiCnou6tjEh2k+KAS4q5oJI=,/aura,0331t000000XiTk,04t1t000003DHgL,innohub,Event,READ,1,S,sek-lightning-force-com/lightning/r/Event/00U1n00000NLOwdEAH/view,hlnmWdKnnW+ewoRX,Ae8KC7GIpxr7Ew2N,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/77.0.3865.90 Safari/537.36",,,,,,,,
2019-10-14T10:08:46.278Z,URI,TID:5283250000928e4473,00D000000DF1903,005-NP/Uy0vbiZ5yuhCqASMcHiCnou6tjEh2k+KAS4q5oJI=,/aura,0331t000000XiTk,04t1t000003DHgL,innohub,Event,READ,1,S,sek-lightning-force-com/lightning/r/Lead/00Q1n00000MoqHcEAJ/view,hlnmWdKnnW+ewoRX,Ae8KC7GIpxr7Ew2N,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/77.0.3865.90 Safari/537.36",,,,,,,,
2019-10-14T11:49:10.026Z,URI,TID:12755724280000daa5,00D000000DF1903,005-NP/Uy0vbiZ5yuhCqASMcHiCnou6tjEh2k+KAS4q5oJI=,/aura,0331t000000XiTk,04t1t000003DHgL,innohub,Event,READ,1,S,sek-lightning-force-com/lightning/r/Product2/01t1n00000EAw1YAAT/view,vo02sLJY8QdPQMWW,lVLZca2GqvPz4BDB,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/76.0.3809.132 Safari/537.36 OPR/63.0.3368.107",,,,,,,,
2019-10-14T11:54:14.777Z,URI,TID:3476570000d26e70e0,00D000000DF1903,005-NP/Uy0vbiZ5yuhCqASMcHiCnou6tjEh2k+KAS4q5oJI=,/aura,0331t000000XiTk,04t1t000003DHgL,innohub,Event,READ,1,S,sek-lightning-force-com/lightning/r/Contact/0031n00001rJGr9AAG/view,vo02sLJY8QdPQMWW,lVLZca2GqvPz4BDB,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/76.0.3809.132 Safari/537.36 OPR/63.0.3368.107",,,,,,,,
2019-10-14T12:08:09.480Z,URI,TID:4116200000824305dd,00D000000DF1903,005-NP/Uy0vbiZ5yuhCqASMcHiCnou6tjEh2k+KAS4q5oJI=,/aura,0331t000000XiTk,04t1t000003DHgL,innohub,Event,READ,1,S,sek-lightning-force-com/lightning,xfC33YGrNooY1unR,fbsGSaQi/myq/dPn,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/77.0.3865.90 Safari/537.36",,,,,,,,
2019-10-14T12:08:37.935Z,URI,TID:50873000004916e93d,00D000000DF1903,005-NP/Uy0vbiZ5yuhCqASMcHiCnou6tjEh2k+KAS4q5oJI=,/aura,0331t000000XiTk,04t1t000003DHgL,innohub,Event,READ,1,S,sek-lightning-force-com/lightning/r/-CustomObjectApiName/a011n00000uRb0tAAC/view,xfC33YGrNooY1unR,fbsGSaQi/myq/dPn,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/77.0.3865.90 Safari/537.36",,,,,,,,
2019-10-14T12:08:34.845Z,URI,TID:560074000065dc7b02,00D000000DF1903,005-NP/Uy0vbiZ5yuhCqASMcHiCnou6tjEh2k+KAS4q5oJI=,/aura,0331t000000XiTk,04t1t000003DHgL,innohub,Event,READ,1,S,sek-lightning-force-com/lightning/r/-CustomObjectApiName/a011n000011Px2CAAS/view,xfC33YGrNooY1unR,fbsGSaQi/myq/dPn,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/77.0.3865.90 Safari/537.36",,,,,,,,
2019-10-07T07:49:49.299Z,URI,TID:2194000300009a3b09,00D000000DF1904,005-8VpFZDs0Q5YyHIKQXfiitKMPCsN7kpUcSaw/8vyDwpE=,/aura,0331t000000XiTk,04t1t000001jfAj,innohub,Prototype,READ,1,,shell-sfcoe-lightning-force-com/lightning/r/a0H1t000004qW8kEAE/related/-CustomRelationshipName/view,H2/gRKYuvF+f6696,TXKT6RDIxScqyRjf,,,,,,,,,
2019-10-07T07:49:04.598Z,URI,TID:174694980000d3f371,00D000000DF1904,005-8VpFZDs0Q5YyHIKQXfiitKMPCsN7kpUcSaw/8vyDwpE=,/aura,0331t000000XiTk,04t1t000001jfAj,innohub,Prototype,READ,1,,shell-sfcoe-lightning-force-com/lightning/r/a0H1t000004qW8kEAE/related/-CustomRelationshipName/view,H2/gRKYuvF+f6696,TXKT6RDIxScqyRjf,,,,,,,,,
2019-10-07T07:48:52.457Z,URI,TID:1626184100006fc336,00D000000DF1904,005-8VpFZDs0Q5YyHIKQXfiitKMPCsN7kpUcSaw/8vyDwpE=,/aura,0331t000000XiTk,04t1t000001jfAj,innohub,Prototype,READ,1,,shell-sfcoe-lightning-force-com/lightning/r/-CustomObjectApiName/a0H1t000004qW8kEAE/view,H2/gRKYuvF+f6696,TXKT6RDIxScqyRjf,,,,,,,,,
2019-10-07T13:13:58.448Z,URI,TID:28980159600003af28,00D000000DF1904,005-8wBHaphI6Hohg3r7oN0bLmX6rxEJZMLrDGRKgzOwdEI=,/aura,0331t000000XiTk,04t1t000001jfAj,innohub,Prototype,READ,1,,shell-sfcoe-lightning-force-com/lightning/r/-CustomObjectApiName/a0B1t00000IQ1loEAD/view,dQDYC32NTE8WARst,IAXRUkz2lucttegd,,,,,,,,,
2019-10-07T13:13:58.144Z,URI,TID:2897573730000e5cb3,00D000000DF1904,005-8wBHaphI6Hohg3r7oN0bLmX6rxEJZMLrDGRKgzOwdEI=,/aura,0331t000000XiTk,04t1t000001jfAj,innohub,Prototype,READ,1,,shell-sfcoe-lightning-force-com/lightning/r/-CustomObjectApiName/a0B1t00000IQ1loEAD/view,dQDYC32NTE8WARst,IAXRUkz2lucttegd,,,,,,,,,
2019-10-07T13:13:53.613Z,URI,TID:2892971780000b5831,00D000000DF1904,005-8wBHaphI6Hohg3r7oN0bLmX6rxEJZMLrDGRKgzOwdEI=,/aura,0331t000000XiTk,04t1t000001jfAj,innohub,Prototype,READ,1,,shell-sfcoe-lightning-force-com/lightning/o/-CustomObjectApiName/home,dQDYC32NTE8WARst,IAXRUkz2lucttegd,,,,,,,,,
2019-10-07T13:14:30.494Z,URI,TID:29293341800008f619,00D000000DF1904,005-8wBHaphI6Hohg3r7oN0bLmX6rxEJZMLrDGRKgzOwdEI=,/aura,0331t000000XiTk,04t1t000001jfAj,innohub,Prototype,UPDATE,1,,shell-sfcoe-lightning-force-com/lightning/r/-CustomObjectApiName/a0B1t00000IQ1loEAD/view,dQDYC32NTE8WARst,IAXRUkz2lucttegd,,,,,,,,,
2019-10-07T13:14:31.127Z,URI,TID:29305855400004a7fe,00D000000DF1904,005-8wBHaphI6Hohg3r7oN0bLmX6rxEJZMLrDGRKgzOwdEI=,/aura,0331t000000XiTk,04t1t000001jfAj,innohub,Prototype,READ,1,,shell-sfcoe-lightning-force-com/lightning/r/-CustomObjectApiName/a0B1t00000IQ1loEAD/view,dQDYC32NTE8WARst,IAXRUkz2lucttegd,,,,,,,,,
2019-10-07T13:13:56.916Z,URI,TID:2896562140000d1d57,00D000000DF1904,005-8wBHaphI6Hohg3r7oN0bLmX6rxEJZMLrDGRKgzOwdEI=,/aura,0331t000000XiTk,04t1t000001jfAj,innohub,Prototype,READ,1,,shell-sfcoe-lightning-force-com/lightning/r/-CustomObjectApiName/a0B1t00000IQ1loEAD/view,dQDYC32NTE8WARst,IAXRUkz2lucttegd,,,,,,,,,
2019-10-07T13:13:58.220Z,URI,TID:2897417930000229c8,00D000000DF1904,005-8wBHaphI6Hohg3r7oN0bLmX6rxEJZMLrDGRKgzOwdEI=,/aura,0331t000000XiTk,04t1t000001jfAj,innohub,Prototype,READ,1,,shell-sfcoe-lightning-force-com/lightning/r/-CustomObjectApiName/a0B1t00000IQ1loEAD/view,dQDYC32NTE8WARst,IAXRUkz2lucttegd,,,,,,,,,
